animalid;date;time;feedid;portion;assigned;consumption
50BA452B-F16F-4E8B-B060-170FB5511F23;2021-01-06;10:39:25;5;6.764;9.909;15.452
50BA452B-F16F-4E8B-B060-170FB5511F23;2021-01-07;14:01:18;3;7.885;12.588;16.005
50BA452B-F16F-4E8B-B060-170FB5511F23;2021-01-08;06:05:11;4;3.708;14.940;15.226
50BA452B-F16F-4E8B-B060-170FB5511F23;2021-01-09;06:51:28;4;5.117;12.201;15.474
50BA452B-F16F-4E8B-B060-170FB5511F23;2021-01-10;08:50:40;3;6.807;13.766;16.877
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-01;14:41:58;2;3.149;17.960;16.121
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-02;14:11:25;2;4.431;13.194;18.034
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-03;09:36:42;3;7.120;17.321;15.249
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-04;09:22:20;2;4.867;17.252;16.527
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-05;13:27:37;3;4.492;14.728;17.846
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-06;07:29:02;2;4.603;10.960;15.386
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-07;08:14:30;2;4.737;11.192;17.468
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-08;08:19:14;3;7.585;17.618;16.121
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-09;07:31:50;3;7.950;12.669;15.922
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-10;14:21:35;3;7.078;12.639;18.337
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-11;12:43:18;3;3.349;15.584;17.510
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-12;08:27:17;2;3.865;9.740;16.337
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-13;11:34:04;3;3.376;16.884;18.911
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-14;15:29:49;2;6.256;10.229;15.955
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-15;13:44:41;2;5.961;17.035;16.047
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-16;08:18:21;2;6.546;15.107;17.864
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-17;12:28:05;3;3.954;14.870;18.425
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-18;06:18:22;2;4.107;9.013;16.950
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-19;15:01:23;2;4.051;14.440;17.609
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-20;08:41:07;2;6.509;16.824;18.086
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-21;13:41:10;3;4.476;17.959;15.053
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-22;13:47:12;3;4.396;14.997;17.444
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-23;10:42:25;2;4.050;10.942;15.792
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-24;13:45:17;3;6.914;10.068;16.145
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-25;11:36:11;2;7.376;14.192;16.674
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-26;14:58:59;2;5.412;16.610;15.003
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-27;09:49:32;2;4.596;14.699;17.515
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-28;17:10:18;2;3.167;17.649;17.213
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-29;13:28:57;3;7.057;16.425;17.328
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-30;07:04:25;3;5.329;15.964;16.087
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-01-31;08:31:03;2;3.690;9.642;15.263
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-01;13:05:52;2;6.346;15.471;18.126
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-02;07:26:37;2;5.735;15.971;15.991
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-03;15:24:50;2;6.130;14.808;15.521
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-04;11:48:05;3;4.060;11.859;15.014
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-05;06:38:36;3;6.648;15.828;18.609
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-06;15:09:56;2;6.111;17.517;16.960
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-07;16:54:23;2;7.794;10.077;18.265
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-08;14:53:33;2;6.490;16.272;16.282
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-09;06:32:38;2;3.555;12.697;18.654
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-10;12:44:30;2;6.796;14.559;17.914
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-11;11:31:33;3;6.548;16.474;17.963
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-12;15:41:45;3;4.123;17.150;17.477
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-13;14:28:52;3;5.051;17.391;18.387
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-14;15:49:21;2;6.063;14.577;16.303
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-15;08:55:38;2;3.647;17.253;15.123
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-16;06:06:51;2;5.052;17.380;18.633
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-17;12:58:32;2;6.271;17.225;17.155
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-18;14:50:28;3;5.230;10.619;16.746
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-19;11:13:06;2;7.189;16.786;17.064
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-20;17:33:46;3;4.294;13.503;16.745
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-21;06:29:23;2;3.272;16.478;15.825
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-22;06:23:50;2;6.795;17.562;16.136
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-23;15:46:51;2;4.846;14.719;15.589
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-24;12:30:46;3;6.455;10.899;18.247
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-25;10:46:32;2;5.432;17.748;17.739
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-26;12:57:03;2;3.457;10.885;15.421
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-27;09:07:48;2;3.160;11.489;17.605
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-28;08:07:13;2;3.570;16.463;15.931
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-02-29;12:01:52;3;7.222;9.299;18.785
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-01;12:35:38;2;7.563;10.206;15.776
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-02;12:36:09;3;3.160;12.048;17.299
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-03;10:51:06;3;6.347;10.631;18.815
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-04;09:16:12;3;3.421;12.198;18.799
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-05;10:43:50;2;4.849;16.405;16.336
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-06;17:33:25;3;5.608;11.429;17.730
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-07;11:46:27;3;5.408;13.124;18.128
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-08;12:10:01;3;3.561;13.446;15.542
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-09;07:50:31;3;4.500;11.911;15.319
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-10;15:29:24;3;7.414;15.175;15.793
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-11;07:48:42;2;6.665;14.772;16.485
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-12;12:46:26;2;7.900;16.107;15.317
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-13;08:15:21;2;6.982;15.648;16.735
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-14;12:57:29;3;7.615;10.902;17.421
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-15;14:59:01;3;7.842;11.592;16.030
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-16;07:47:18;3;7.550;13.134;18.555
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-17;14:56:19;3;4.841;13.006;17.759
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-18;11:34:23;2;3.874;10.717;18.798
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-19;07:42:07;2;7.272;15.712;18.249
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-20;11:08:26;3;3.755;13.866;18.192
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-21;11:52:45;3;4.260;12.717;17.328
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-22;16:53:01;2;7.692;11.205;18.279
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-23;16:16:03;3;5.144;17.317;16.694
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-24;17:45:01;3;4.333;14.203;15.887
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-25;17:39:45;2;6.295;15.827;15.089
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-26;13:45:33;2;7.623;14.129;16.469
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-27;09:50:06;2;5.031;17.456;15.110
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-28;06:57:17;3;7.225;11.128;18.441
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-29;15:39:46;3;7.376;15.830;17.315
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-30;09:10:16;2;6.261;10.794;16.093
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-03-31;11:42:53;2;6.535;16.063;16.913
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-01;14:21:08;3;4.895;14.718;18.790
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-02;16:36:01;3;5.991;15.661;15.352
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-03;07:11:50;3;4.211;14.160;18.189
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-04;08:26:06;2;3.926;16.034;15.440
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-05;17:18:58;2;5.848;12.193;16.236
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-06;14:11:39;3;4.505;17.908;16.602
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-07;10:13:11;3;7.855;16.970;15.189
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-08;14:03:20;3;4.880;11.340;18.928
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-09;17:51:44;2;6.462;17.208;16.524
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-10;07:47:26;3;3.897;16.256;15.787
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-11;09:51:28;3;3.275;12.363;16.376
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-12;07:02:20;3;3.822;11.219;18.348
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-13;07:02:54;3;4.301;15.103;18.661
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-14;16:23:26;3;3.531;16.320;18.543
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-15;08:39:51;3;7.243;15.921;15.496
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-16;15:08:55;3;6.288;9.701;16.932
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-17;07:34:32;2;3.552;16.991;18.043
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-18;13:27:52;3;7.406;15.537;15.087
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-19;15:23:25;3;6.449;14.619;18.744
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-20;06:07:38;3;7.559;15.814;17.213
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-21;15:24:58;3;6.004;12.554;16.594
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-22;17:38:03;2;7.510;11.041;16.170
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-23;13:26:15;2;5.741;9.950;16.584
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-24;11:03:15;2;4.530;15.529;18.161
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-25;14:45:02;2;7.924;13.805;16.733
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-26;10:01:28;2;3.352;13.615;18.709
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-27;15:10:03;3;4.151;13.566;18.248
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-28;09:14:19;2;3.237;12.814;15.575
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-29;11:32:12;3;6.783;16.043;18.294
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-04-30;17:45:13;3;6.551;17.471;15.015
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-01;09:48:28;2;4.455;12.690;16.801
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-02;14:10:35;3;6.416;15.749;16.057
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-03;11:25:03;2;6.582;11.803;15.106
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-04;08:58:03;3;4.699;14.724;15.359
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-05;08:54:12;2;7.605;13.313;17.034
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-06;13:45:09;3;7.775;15.490;18.452
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-07;15:20:12;3;5.486;16.156;17.233
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-08;13:24:49;3;4.564;16.015;17.657
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-09;17:01:39;2;6.351;14.348;17.113
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-10;07:57:04;3;3.990;11.928;18.711
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-11;07:47:10;2;5.243;13.398;16.355
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-12;06:38:09;3;4.892;13.257;15.042
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-13;14:19:00;3;4.127;15.466;16.773
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-14;17:51:12;2;6.056;11.012;18.681
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-15;06:51:12;3;5.103;10.539;17.727
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-16;15:01:14;2;3.479;9.698;17.130
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-17;17:39:10;2;7.638;15.819;16.079
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-18;13:57:37;3;6.065;10.817;15.871
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-19;17:39:39;3;3.407;13.766;17.353
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-20;06:34:31;2;6.091;11.724;16.480
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-21;17:00:54;2;6.230;13.959;17.916
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-22;15:50:47;3;4.918;9.505;15.759
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-23;07:02:54;3;6.206;9.707;18.996
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-24;09:43:01;3;4.687;14.964;16.344
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-25;13:56:41;2;7.610;13.559;18.233
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-26;15:55:00;2;7.879;12.506;15.463
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-27;13:01:59;2;3.546;9.110;17.457
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-28;12:02:07;3;7.833;15.146;16.375
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-29;07:35:17;3;3.342;12.365;16.806
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-30;10:32:49;3;7.716;9.776;16.474
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-05-31;13:56:59;3;3.901;12.188;18.483
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-01;06:16:07;2;7.256;14.326;16.290
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-02;17:53:23;3;5.371;17.554;18.235
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-03;11:36:01;3;5.048;12.138;15.955
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-04;16:48:13;3;6.252;14.490;18.705
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-05;06:35:38;3;5.762;12.878;18.897
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-06;16:36:37;3;5.964;13.591;16.823
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-07;12:09:17;3;7.627;10.106;17.638
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-08;10:54:36;2;3.460;15.709;17.758
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-09;16:08:07;2;5.358;17.945;15.822
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-10;13:27:21;2;6.381;11.088;16.679
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-11;17:06:53;2;4.528;17.229;15.654
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-12;14:59:14;3;3.605;11.325;18.722
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-13;15:12:45;3;4.673;11.097;15.658
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-14;14:46:23;2;3.189;14.692;17.407
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-15;17:36:27;2;7.038;12.516;18.055
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-16;17:51:33;2;5.227;9.238;17.675
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-17;11:38:16;3;6.733;15.317;17.586
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-18;10:37:41;2;7.738;15.276;18.282
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-19;10:12:39;2;6.934;12.870;16.083
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-20;15:21:16;3;4.785;16.510;16.665
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-21;16:20:12;2;3.582;17.840;15.306
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-22;17:48:21;2;7.983;17.430;18.954
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-23;07:35:14;3;6.020;13.143;15.054
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-24;09:15:01;3;6.881;16.185;16.684
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-25;12:35:43;3;7.557;11.809;15.378
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-26;12:41:07;3;7.486;13.722;16.243
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-27;17:17:32;2;5.831;16.581;16.920
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-28;10:31:49;3;3.407;14.179;18.733
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-29;06:25:15;3;4.172;14.679;16.656
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-06-30;09:01:08;2;5.348;14.736;17.619
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-01;11:35:10;2;5.565;13.295;17.045
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-02;17:51:03;3;7.923;17.989;18.264
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-03;08:31:30;2;5.998;9.193;17.573
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-04;13:59:51;2;6.853;15.875;15.874
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-05;06:05:31;2;5.590;15.645;16.485
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-06;06:26:59;2;5.966;9.078;16.825
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-07;06:44:46;3;6.808;10.167;15.526
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-08;10:56:22;3;7.795;11.111;15.512
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-09;14:48:29;3;3.062;11.290;17.363
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-10;14:34:04;2;3.505;16.996;16.058
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-11;10:47:59;3;5.741;17.192;15.932
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-12;11:11:32;3;5.713;13.180;17.632
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-13;17:13:37;3;7.457;10.795;17.184
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-14;13:15:11;3;7.465;14.600;17.271
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-15;09:10:05;2;4.554;13.321;15.339
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-16;17:26:31;2;3.003;13.860;15.394
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-17;07:52:02;3;5.259;16.082;18.686
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-18;06:37:49;2;4.738;13.028;18.246
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-19;15:00:09;2;6.199;11.243;17.154
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-20;09:16:58;3;4.728;13.301;17.668
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-21;12:16:31;3;3.165;12.844;17.632
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-22;14:43:52;3;5.300;10.069;18.614
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-23;06:00:31;3;6.002;9.347;18.753
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-24;13:23:47;2;3.974;13.860;17.845
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-25;16:54:46;3;3.215;12.843;15.922
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-26;07:04:41;2;6.610;17.520;18.538
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-27;16:12:23;3;5.683;14.268;16.488
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-28;12:13:17;3;5.777;10.470;17.700
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-29;17:51:02;3;4.098;17.603;15.356
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-30;12:28:44;3;5.495;15.151;17.446
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-07-31;10:45:10;2;7.649;12.585;16.099
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-01;13:13:12;2;7.498;17.311;15.393
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-02;09:47:45;3;6.093;17.412;15.108
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-03;15:29:19;2;5.676;12.875;17.925
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-04;09:51:59;2;4.142;17.260;17.005
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-05;16:25:58;3;7.000;14.584;16.979
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-06;12:35:08;3;5.263;12.143;16.543
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-07;06:44:17;3;6.638;13.893;15.803
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-08;07:19:13;3;7.429;9.524;17.749
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-09;17:16:18;3;6.910;15.522;15.008
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-10;17:59:14;2;7.273;13.199;16.410
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-11;14:48:10;2;7.545;15.609;15.816
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-12;12:29:43;2;3.821;9.196;16.739
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-13;06:44:25;3;6.095;11.454;18.712
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-14;13:01:04;3;3.695;15.071;16.893
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-15;07:44:08;2;7.318;15.971;16.691
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-16;15:33:05;2;7.359;15.217;16.169
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-17;08:34:15;3;3.195;11.426;17.499
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-18;14:47:28;3;5.549;16.458;18.999
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-19;09:38:34;2;4.558;12.377;17.874
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-20;08:56:27;2;3.048;13.487;17.381
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-21;13:42:17;2;6.693;12.178;17.988
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-22;16:29:28;2;5.313;17.713;17.585
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-23;11:16:47;3;4.495;11.117;16.474
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-24;13:32:39;2;6.736;17.207;17.036
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-25;12:58:24;3;6.401;17.370;17.663
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-26;13:59:31;3;4.319;12.276;15.954
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-27;13:25:03;2;6.122;17.766;18.179
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-28;14:09:19;3;6.294;11.550;18.419
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-29;06:05:38;3;6.266;14.569;15.729
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-30;15:29:31;3;7.655;17.122;17.946
7A0B757E-41EB-4DF6-C6F8-494A84B910F4;2020-08-31;16:32:10;3;5.449;10.004;15.354
